Client,Company Code,Accounting Document Number,Fiscal Year,Document Type,Document Date in Document,Month,Posting Date in the Document,Day On Which Accounting Document Was Entered,Invoice Document Number,Fiscal Year of Invoice,Date of the Last Document Change by Transaction,Reference Document Number,Accounting Document Key
100,CompanyCode18,1000013810,2022,Documenttype1,2022-07-13,7,2022-07-20,2022-07-20,1000045518,2022,,VFNW2201270,10000455182022
100,CompanyCode18,1000013811,2022,Documenttype1,2022-06-23,7,2022-07-21,2022-07-21,1000226162,2022,,92230131,10002261622022
100,CompanyCode18,1000013812,2022,Documenttype1,2022-07-18,7,2022-07-21,2022-07-21,1000226163,2022,,222939,10002261632022
100,CompanyCode18,1000013813,2022,Documenttype1,2022-07-18,7,2022-07-21,2022-07-21,1000226164,2022,,222932,10002261642022
100,CompanyCode18,1000013814,2022,Documenttype1,2022-07-18,7,2022-07-21,2022-07-21,1000226165,2022,,222933,10002261652022
100,CompanyCode18,1000013815,2022,Documenttype1,2022-07-18,7,2022-07-21,2022-07-21,1000226166,2022,,222931,10002261662022
100,CompanyCode18,1000013816,2022,Documenttype1,2022-07-18,7,2022-07-21,2022-07-21,1000226167,2022,,222930,10002261672022
100,CompanyCode18,1000013817,2022,Documenttype1,2022-06-22,7,2022-07-22,2022-07-22,1000226168,2022,,40292209,10002261682022
100,CompanyCode18,1000013818,2022,Documenttype1,2022-07-20,7,2022-07-22,2022-07-22,1000226169,2022,,93426497,10002261692022
100,CompanyCode18,1000013819,2022,Documenttype1,2022-07-15,7,2022-07-22,2022-07-22,1000226170,2022,,9225850848,10002261702022
100,CompanyCode18,1000013820,2022,Documenttype1,2022-07-15,7,2022-07-22,2022-07-22,1000226171,2022,,9225851853,10002261712022
100,CompanyCode18,1000013821,2022,Documenttype1,2022-07-15,7,2022-07-22,2022-07-22,1000226172,2022,,9225851855,10002261722022
100,CompanyCode18,1000013822,2022,Documenttype1,2022-07-15,7,2022-07-22,2022-07-22,1000226173,2022,,9225851856,10002261732022
100,CompanyCode18,1000013823,2022,Documenttype1,2022-07-15,7,2022-07-22,2022-07-22,1000226174,2022,,9225850840,10002261742022
100,CompanyCode18,1000013824,2022,Documenttype1,2022-07-14,7,2022-07-22,2022-07-22,1000226175,2022,,2012147944,10002261752022
100,CompanyCode18,1000013825,2022,Documenttype1,2022-06-29,7,2022-07-22,2022-07-22,1000226176,2022,,22500318,10002261762022
100,CompanyCode18,1000013826,2022,Documenttype1,2022-07-11,7,2022-07-22,2022-07-22,1000226177,2022,,37242790,10002261772022
100,CompanyCode18,1000013827,2022,Documenttype1,2022-07-12,7,2022-07-22,2022-07-22,1000226178,2022,2022-07-22,743725008,10002261782022
100,CompanyCode18,1000013828,2022,Documenttype1,2022-07-12,7,2022-07-22,2022-07-22,1000226179,2022,,743725008_NEW,10002261792022
100,CompanyCode18,1000013829,2022,Documenttype1,2022-05-06,7,2022-07-22,2022-07-22,1000226180,2022,,91280364,10002261802022
100,CompanyCode18,1000013830,2022,Documenttype1,2022-07-21,7,2022-07-22,2022-07-22,1000226181,2022,,VF25711161,10002261812022
100,CompanyCode18,1000013831,2022,Documenttype1,2022-07-15,7,2022-07-25,2022-07-25,1000226182,2022,,9225851854,10002261822022
100,CompanyCode18,1000013832,2022,Documenttype1,2022-07-13,7,2022-07-25,2022-07-25,1000226183,2022,,18885/228003429,10002261832022
100,CompanyCode18,1000013833,2022,Documenttype1,2022-07-13,7,2022-07-25,2022-07-25,1000226184,2022,,18885/228003409,10002261842022
100,CompanyCode18,1000013834,2022,Documenttype1,2022-07-18,7,2022-07-25,2022-07-25,1000226185,2022,,22700489,10002261852022
100,CompanyCode18,1000013835,2022,Documenttype1,2022-07-25,7,2022-07-25,2022-07-25,1000226186,2022,,2601134,10002261862022
100,CompanyCode18,1000013836,2022,Documenttype1,2022-08-09,8,2022-08-17,2022-08-17,1000226187,2022,,V04220747,10002261872022
100,CompanyCode18,1000013837,2022,Documenttype1,2022-06-01,8,2022-08-18,2022-08-18,1000226188,2022,,645052,10002261882022
100,CompanyCode18,1000013838,2022,Documenttype1,2022-08-02,8,2022-08-18,2022-08-18,1000226189,2022,,06008000272571,10002261892022
100,CompanyCode18,1000013839,2022,Documenttype1,2022-08-05,8,2022-08-18,2022-08-18,1000226190,2022,,06008500011956,10002261902022
100,CompanyCode18,1000013840,2022,Documenttype1,2022-07-15,8,2022-08-19,2022-08-19,1000226191,2022,,210816,10002261912022
100,CompanyCode18,1000013841,2022,Documenttype1,2022-07-15,8,2022-08-19,2022-08-19,1000226192,2022,,210814,10002261922022
100,CompanyCode18,1000013842,2022,Documenttype1,2022-08-05,8,2022-08-19,2022-08-19,1000226193,2022,,143866754,10002261932022
100,CompanyCode18,1000013843,2022,Documenttype1,2022-01-31,8,2022-08-22,2022-08-22,1000226194,2022,,14,10002261942022
100,CompanyCode18,1000013844,2022,Documenttype1,2022-01-31,8,2022-08-22,2022-08-22,1000226195,2022,2022-08-22,14,10002261952022
100,CompanyCode18,1000013845,2022,Documenttype1,2022-01-31,8,2022-08-22,2022-08-22,1000226196,2022,,14_NEW,10002261962022
100,CompanyCode18,1000013846,2022,Documenttype1,2022-06-22,8,2022-08-22,2022-08-22,1000226197,2022,,2022027,10002261972022
100,CompanyCode18,1000013847,2022,Documenttype1,2022-06-22,8,2022-08-22,2022-08-22,1000226198,2022,,2022026,10002261982022
100,CompanyCode18,1000013848,2022,Documenttype1,2022-08-15,8,2022-08-22,2022-08-22,1000226199,2022,,3004803,10002261992022
100,CompanyCode18,1000013849,2022,Documenttype1,2022-08-02,8,2022-08-22,2022-08-22,1000226200,2022,2022-08-26,398808,10002262002022
100,CompanyCode18,1000013850,2022,Documenttype1,2022-08-04,8,2022-08-22,2022-08-22,1000226201,2022,,V01220850,10002262012022
100,CompanyCode18,1000013851,2022,Documenttype1,2022-08-01,8,2022-08-22,2022-08-22,1000226202,2022,,2012148556,10002262022022
100,CompanyCode18,1000013852,2022,Documenttype1,2022-08-15,8,2022-08-22,2022-08-22,1000226203,2022,,37367523,10002262032022
100,CompanyCode18,1000013853,2022,Documenttype1,2022-07-12,8,2022-08-23,2022-08-23,1000226204,2022,,322V0834,10002262042022
100,CompanyCode18,1000013854,2022,Documenttype1,2022-07-29,8,2022-08-23,2022-08-23,1000226205,2022,,225158,10002262052022
100,CompanyCode18,1000013855,2022,Documenttype1,2022-08-08,8,2022-08-23,2022-08-23,1000226206,2022,,37343043,10002262062022
100,CompanyCode18,1000013856,2022,Documenttype1,2022-08-22,8,2022-08-23,2022-08-23,1000226207,2022,,06008000274736,10002262072022
100,CompanyCode18,1000013857,2022,Documenttype1,2022-05-30,8,2022-08-24,2022-08-24,1000226208,2022,,1160792453,10002262082022
100,CompanyCode18,1000013858,2022,Documenttype1,2022-05-30,8,2022-08-24,2022-08-24,1000226209,2022,,1160792458,10002262092022
100,CompanyCode18,1000013859,2022,Documenttype1,2022-07-22,8,2022-08-24,2022-08-24,1000226210,2022,,30185749_NEW,10002262102022
100,CompanyCode18,1000013860,2022,Documenttype1,2022-08-01,8,2022-08-24,2022-08-24,1000226211,2022,,11402795_NEW,10002262112022
100,CompanyCode18,1000013861,2022,Documenttype1,2022-08-01,8,2022-08-24,2022-08-24,1000226212,2022,,11402793_NEW,10002262122022
100,CompanyCode18,1000013862,2022,Documenttype1,2022-08-01,8,2022-08-24,2022-08-24,1000226213,2022,,11402797_NEW,10002262132022
100,CompanyCode18,1000013863,2022,Documenttype1,2022-08-01,8,2022-08-24,2022-08-24,1000226214,2022,,11402794_NEW,10002262142022
100,CompanyCode18,1000013864,2022,Documenttype1,2022-07-31,8,2022-08-25,2022-08-25,1000226215,2022,,22712840,10002262152022
100,CompanyCode18,1000013865,2022,Documenttype1,2022-08-16,8,2022-08-25,2022-08-25,1000226216,2022,,315193992882,10002262162022
100,CompanyCode18,1000013866,2022,Documenttype1,2022-08-12,8,2022-08-25,2022-08-25,1000226217,2022,,322V0950,10002262172022
100,CompanyCode18,1000013867,2022,Documenttype1,2022-08-03,8,2022-08-25,2022-08-25,1000226218,2022,,322V0892,10002262182022
100,CompanyCode18,1000013868,2022,Documenttype1,2022-07-20,8,2022-08-25,2022-08-25,1000226219,2022,,1161516522,10002262192022
100,CompanyCode18,1000013869,2022,Documenttype1,2022-05-06,8,2022-08-25,2022-08-25,1000226220,2022,,91288943,10002262202022
100,CompanyCode26,1000013870,2022,Documenttype1,2022-01-17,1,2022-01-25,2022-01-25,1000028703,2022,,00853520/0086600,10000287032022
100,CompanyCode26,1000013871,2022,Documenttype1,2022-01-26,1,2022-01-29,2022-01-29,1000068249,2022,,INV0488068,10000682492022
100,CompanyCode26,1000013872,2022,Documenttype1,2022-01-26,1,2022-01-30,2022-01-30,1000068346,2022,,INV0488116,10000683462022
100,CompanyCode26,1000013873,2022,Documenttype1,2022-01-26,1,2022-01-30,2022-01-30,1000068349,2022,,INV0488152,10000683492022
100,CompanyCode26,1000013874,2022,Documenttype1,2022-01-27,2,2022-02-07,2022-02-07,1000049812,2022,,S20220100316,10000498122022
100,CompanyCode26,1000013875,2022,Documenttype1,2022-01-27,2,2022-02-07,2022-02-07,1000049815,2022,,S20220100312,10000498152022
100,CompanyCode26,1000010146,2022,Documenttype1,2022-01-27,2,2022-02-07,2022-02-07,1000049823,2022,,S20220100319,10000498232022
100,CompanyCode26,1000013876,2022,Documenttype1,2022-01-27,2,2022-02-07,2022-02-07,1000049825,2022,,S20220100273,10000498252022
100,CompanyCode26,1000013877,2022,Documenttype1,2022-01-26,2,2022-02-10,2022-02-10,1000069894,2022,,121667,10000698942022
100,CompanyCode26,1000013878,2022,Documenttype1,2022-01-30,2,2022-02-10,2022-02-10,1000050365,2022,,122100539,10000503652022
100,CompanyCode26,1000013879,2022,Documenttype1,2022-01-30,2,2022-02-10,2022-02-10,1000050367,2022,,122100535,10000503672022
100,CompanyCode26,1000013880,2022,Documenttype1,2022-01-30,2,2022-02-10,2022-02-10,1000050369,2022,,122100556,10000503692022
100,CompanyCode26,1000010170,2022,Documenttype1,2022-02-02,2,2022-02-11,2022-02-11,1000070130,2022,,100004135340,10000701302022
100,CompanyCode26,1000010171,2022,Documenttype1,2022-02-09,2,2022-02-11,2022-02-11,1000070131,2022,,100004140896,10000701312022
100,CompanyCode26,1000010182,2022,Documenttype1,2022-02-16,2,2022-02-28,2022-02-28,1000072290,2022,,100004144503,10000722902022
100,CompanyCode26,1000010183,2022,Documenttype1,2022-02-16,2,2022-02-28,2022-02-28,1000072294,2022,,100004145874,10000722942022
100,CompanyCode26,1000013881,2022,Documenttype1,2022-02-23,3,2022-03-02,2022-03-02,1000033535,2022,,INV0490049,10000335352022
100,CompanyCode26,1000013882,2022,Documenttype1,2022-03-01,3,2022-03-02,2022-03-02,1000033546,2022,,INV0490544,10000335462022
100,CompanyCode26,1000013883,2022,Documenttype1,2022-02-28,3,2022-03-02,2022-03-02,1000033550,2022,,121668,10000335502022
100,CompanyCode26,1000010194,2022,Documenttype1,2022-03-01,3,2022-03-03,2022-03-03,1000033777,2022,,8122039898,10000337772022
100,CompanyCode26,1000010199,2022,Documenttype1,2022-02-25,3,2022-03-04,2022-03-04,1000034023,2022,,IN220572,10000340232022
100,CompanyCode26,1000010200,2022,Documenttype1,2022-02-28,3,2022-03-07,2022-03-07,1000053846,2022,,S20220200200,10000538462022
100,CompanyCode26,1000013884,2022,Documenttype1,2022-02-28,3,2022-03-07,2022-03-07,1000053853,2022,,S20220200244,10000538532022
100,CompanyCode26,1000013885,2022,Documenttype1,2022-02-28,3,2022-03-07,2022-03-07,1000053856,2022,,S20220200198,10000538562022
100,CompanyCode26,1000013886,2022,Documenttype1,2022-02-28,3,2022-03-07,2022-03-07,1000053857,2022,,S20220200197,10000538572022
100,CompanyCode19,1000013887,2022,Documenttype1,2022-03-15,3,2022-03-18,2022-03-18,1000075342,2022,,XM40523263,10000753422022
100,CompanyCode19,1000013888,2022,Documenttype1,2022-03-11,3,2022-03-18,2022-03-18,1000075343,2022,,XM42738237,10000753432022
100,CompanyCode19,1000013889,2022,Documenttype1,2022-03-18,3,2022-03-21,2022-03-21,1000075701,2022,,YR79079428,10000757012022
100,CompanyCode19,1000013890,2022,Documenttype1,2022-03-07,3,2022-03-22,2022-03-22,1000075918,2022,,1110307,10000759182022
100,CompanyCode19,1000013891,2022,Documenttype1,2022-03-10,3,2022-03-22,2022-03-22,1000075919,2022,,XM00347203,10000759192022
100,CompanyCode19,1000013892,2022,Documenttype1,2022-03-15,3,2022-03-22,2022-03-22,1000076027,2022,,XM00347214,10000760272022
100,CompanyCode19,1000013893,2022,Documenttype1,2022-03-18,3,2022-03-22,2022-03-22,1000076028,2022,,YR79094350,10000760282022
100,CompanyCode19,1000013894,2022,Documenttype1,2022-03-22,3,2022-03-22,2022-03-22,1000076029,2022,,1110322,10000760292022
100,CompanyCode19,1000013895,2022,Documenttype1,2022-03-21,3,2022-03-23,2022-03-23,1000076201,2022,,YR79079754,10000762012022
100,CompanyCode19,1000013896,2022,Documenttype1,2022-03-22,3,2022-03-23,2022-03-23,1000076202,2022,,ZA83968683,10000762022022
100,CompanyCode19,1000013897,2022,Documenttype1,2022-03-22,3,2022-03-23,2022-03-23,1000076205,2022,,XM49221468,10000762052022
100,CompanyCode19,1000013898,2022,Documenttype1,2022-03-21,3,2022-03-23,2022-03-23,1000076239,2022,,XM23783584,10000762392022
100,CompanyCode19,1000013899,2022,Documenttype1,2022-03-18,3,2022-03-23,2022-03-23,1000076240,2022,,YZ39545332,10000762402022
100,CompanyCode19,1000013900,2022,Documenttype1,2022-03-18,3,2022-03-23,2022-03-23,1000076241,2022,,YZ39545333,10000762412022
100,CompanyCode19,1000013901,2022,Documenttype1,2022-03-22,3,2022-03-23,2022-03-23,1000076258,2022,,YP49995317,10000762582022
100,CompanyCode19,1000013902,2022,Documenttype1,2022-03-23,3,2022-03-23,2022-03-23,1000076260,2022,,ZA84916429/33,10000762602022
100,CompanyCode19,1000013903,2022,Documenttype1,2022-03-11,3,2022-03-23,2022-03-23,1000076262,2022,,XM47474468,10000762622022
100,CompanyCode19,1000013904,2022,Documenttype1,2022-03-11,3,2022-03-23,2022-03-23,1000076264,2022,,XM47474469,10000762642022
100,CompanyCode19,1000013905,2022,Documenttype1,2022-03-22,3,2022-03-23,2022-03-23,1000076267,2022,,ZA83960642,10000762672022
100,CompanyCode19,1000013906,2022,Documenttype1,2022-03-23,3,2022-03-24,2022-03-24,1000076527,2022,,XM23126976,10000765272022
100,CompanyCode19,1000013907,2022,Documenttype1,2022-03-22,3,2022-03-24,2022-03-24,1000076528,2022,,XM16077782,10000765282022
100,CompanyCode19,1000013908,2022,Documenttype1,2022-03-23,3,2022-03-24,2022-03-24,1000076530,2022,,YR79081475,10000765302022
100,CompanyCode19,1000013909,2022,Documenttype1,2022-03-23,3,2022-03-25,2022-03-25,1000037633,2022,,XM00347230,10000376332022
100,CompanyCode19,1000013910,2022,Documenttype1,2022-03-23,3,2022-03-25,2022-03-25,1000037670,2022,,XM23899121,10000376702022
100,CompanyCode19,1000013911,2022,Documenttype1,2022-03-21,3,2022-03-25,2022-03-25,1000076757,2022,,XM18100354,10000767572022
100,CompanyCode19,1000013912,2022,Documenttype1,2022-03-23,3,2022-03-25,2022-03-25,1000076762,2022,,XM01026359-60,10000767622022
100,CompanyCode19,1000013913,2022,Documenttype1,2022-03-23,3,2022-03-25,2022-03-25,1000076778,2022,,XM26361334,10000767782022
100,CompanyCode19,1000013914,2022,Documenttype1,2022-03-25,3,2022-03-25,2022-03-25,1000076785,2022,,XM23086258,10000767852022
100,CompanyCode19,1000013915,2022,Documenttype1,2022-03-23,3,2022-03-25,2022-03-28,1000037913,2022,,XM01026359-60,10000379132022
100,CompanyCode19,1000013916,2022,Documenttype1,2022-03-22,3,2022-03-28,2022-03-28,1000037925,2022,,XM23456184,10000379252022
100,CompanyCode19,1000013917,2022,Documenttype1,2022-03-25,3,2022-03-28,2022-03-28,1000037929,2022,,YR79082847,10000379292022
100,CompanyCode19,1000013918,2022,Documenttype1,2022-03-23,3,2022-03-28,2022-03-28,1000076893,2022,,XM01026359,10000768932022
100,CompanyCode19,1000013919,2022,Documenttype1,2022-03-23,3,2022-03-28,2022-03-28,1000076910,2022,,XM01026359,10000769102022
100,CompanyCode19,1000013920,2022,Documenttype1,2022-03-23,3,2022-03-28,2022-03-28,1000076953,2022,,XM01026359/62,10000769532022
100,CompanyCode19,1000013921,2022,Documenttype1,2022-03-24,3,2022-03-29,2022-03-29,1000038137,2022,,ZA89037250,10000381372022
100,CompanyCode19,1000013922,2022,Documenttype1,2022-03-29,3,2022-03-29,2022-03-29,1000077200,2022,,XM16060107,10000772002022
100,CompanyCode19,1000013923,2022,Documenttype1,2022-03-28,3,2022-03-29,2022-03-29,1000077202,2022,,XM23553378,10000772022022
100,CompanyCode19,1000013924,2022,Documenttype1,2022-03-28,3,2022-03-29,2022-03-29,1000077209,2022,,YQ43501940/65,10000772092022
100,CompanyCode19,1000013925,2022,Documenttype1,2022-03-28,3,2022-03-29,2022-03-29,1000077294,2022,,YQ45897125,10000772942022
100,CompanyCode19,1000013926,2022,Documenttype1,2022-03-29,3,2022-03-29,2022-03-29,1000077296,2022,,XM16060107,10000772962022
100,CompanyCode19,1000013927,2022,Documenttype1,2022-03-24,3,2022-03-30,2022-03-30,1000038519,2022,,ZA89037251,10000385192022
100,CompanyCode19,1000013928,2022,Documenttype1,2022-03-24,3,2022-03-30,2022-03-30,1000038521,2022,,ZA89037259,10000385212022
100,CompanyCode19,1000013929,2022,Documenttype1,2022-03-29,3,2022-03-30,2022-03-30,1000077456,2022,,YP52523137,10000774562022
100,CompanyCode19,1000013930,2022,Documenttype1,2022-03-30,3,2022-03-30,2022-03-30,1000077457,2022,,1110330,10000774572022
100,CompanyCode19,1000013931,2022,Documenttype1,2022-03-28,3,2022-03-30,2022-03-30,1000077467,2022,,XM20845776,10000774672022
100,CompanyCode19,1000013932,2022,Documenttype1,2022-03-28,3,2022-03-30,2022-03-30,1000077474,2022,,XM20845775,10000774742022
100,CompanyCode19,1000013933,2022,Documenttype1,2022-03-28,3,2022-03-30,2022-03-30,1000077475,2022,,XM20845774,10000774752022
100,CompanyCode19,1000013934,2022,Documenttype1,2022-02-24,3,2022-03-30,2022-03-30,1000077538,2022,,XA91114922,10000775382022
100,CompanyCode19,1000013935,2022,Documenttype1,2022-03-18,3,2022-03-30,2022-03-30,1000077543,2022,,ZA83962823-4/303,10000775432022
100,CompanyCode19,1000013936,2022,Documenttype1,2022-03-30,3,2022-03-30,2022-03-30,1000058071,2022,,XM20915863,10000580712022
100,CompanyCode19,1000013937,2022,Documenttype1,2022-03-29,3,2022-03-30,2022-03-30,1000058142,2022,,YR79084546,10000581422022
100,CompanyCode19,1000013938,2022,Documenttype1,2022-03-29,3,2022-03-30,2022-03-30,1000058147,2022,,XM16060107,10000581472022
100,CompanyCode19,1000013939,2022,Documenttype1,2022-03-21,3,2022-03-31,2022-03-31,1000077594,2022,,1110321,10000775942022
100,CompanyCode19,1000013940,2022,Documenttype1,2022-03-30,3,2022-03-30,2022-03-31,1000077603,2022,,XM20915863,10000776032022
100,CompanyCode19,1000013941,2022,Documenttype1,2022-03-21,3,2022-03-31,2022-03-31,1000077633,2022,,XM16549710,10000776332022
100,CompanyCode19,1000013942,2022,Documenttype1,2022-03-01,3,2022-03-31,2022-03-31,1000077690,2022,,ZC06099052,10000776902022
100,CompanyCode19,1000013943,2022,Documenttype1,2022-03-15,3,2022-03-31,2022-03-31,1000077691,2022,,YE58279625,10000776912022
100,CompanyCode19,1000013944,2022,Documenttype1,2022-03-30,3,2022-03-31,2022-03-31,1000077694,2022,,XM23480564,10000776942022
100,CompanyCode19,1000013945,2022,Documenttype1,2022-03-31,3,2022-03-31,2022-03-31,1000077706,2022,,XM48124099,10000777062022
100,CompanyCode19,1000013946,2022,Documenttype1,2022-03-30,3,2022-03-31,2022-03-31,1000058332,2022,,XM20915863,10000583322022
100,CompanyCode19,1000013947,2022,Documenttype1,2022-04-06,4,2022-04-06,2022-04-06,1000078472,2022,,APR2022,10000784722022
100,CompanyCode19,1000013948,2022,Documenttype1,2022-04-01,4,2022-04-06,2022-04-06,1000226221,2022,,ZD13263058,10002262212022
100,CompanyCode19,1000002247,2022,Documenttype1,2022-04-01,4,2022-04-06,2022-04-06,1000078494,2022,,ZD13263057,10000784942022
100,CompanyCode19,1000013949,2022,Documenttype1,2022-04-06,4,2022-04-07,2022-04-07,1000040019,2022,,YD82100177,10000400192022
100,CompanyCode19,1000013950,2022,Documenttype1,2022-04-06,4,2022-04-07,2022-04-07,1000078604,2022,,1110406,10000786042022
100,CompanyCode19,1000013951,2022,Documenttype1,2022-04-06,4,2022-04-07,2022-04-07,1000078605,2022,,YR79109484,10000786052022
100,CompanyCode19,1000013952,2022,Documenttype1,2022-03-31,4,2022-04-07,2022-04-07,1000078606,2022,,ZZZ23000254,10000786062022
100,CompanyCode19,1000013953,2022,Documenttype1,2022-04-06,4,2022-04-07,2022-04-07,1000226222,2022,,YZ39545354,10002262222022
100,CompanyCode19,1000013954,2022,Documenttype1,2022-04-06,4,2022-04-07,2022-04-07,1000078607,2022,,XM55113953,10000786072022
100,CompanyCode19,1000013955,2022,Documenttype1,2022-03-29,4,2022-04-07,2022-04-07,1000078612,2022,,XM16060106,10000786122022
